DISCOVERY_DATE,LATITUDE,LONGITUDE,FIRE_YEAR
2454036.5,38.71194444,-122.9761111,2006
2454036.5,38.645,-122.81,2006
2454037.5,38.345,-122.9738889,2006
2454038.5,38.445,-121.99,2006
2454038.5,38.40805555,-121.9711111,2006
2454039.5,38.37194444,-122.6388889,2006
2454040.5,39.02,-122.7,2006
2454044.5,38.72888888,-122.9811111,2006
2454044.5,38.83305555,-122.2138889,2006
2454045.5,38.71888888,-122.9769444,2006
2454046.5,38.31694444,-122.9219444,2006
2454046.5,38.81388888,-122.7669444,2006
2454048.5,38.69388888,-122.04,2006
2454061.5,38.54111111,-123.2788889,2006
2454069.5,38.86,-122.7130556,2006
2454070.5,38.78194444,-122.72,2006
2454074.5,39.30888888,-122.3369444,2006
2454077.5,38.84805555,-122.7138889,2006
2454100.5,38.72888888,-122.6211111,2006
2453873.5,38.625,-120.9538889,2006
2453916.5,38.22888888,-120.9369444,2006
2453916.5,38.34388888,-120.6980556,2006
2453918.5,38.67611111,-120.6761111,2006
2453920.5,38.44805555,-120.9169444,2006
2453920.5,38.90388888,-120.6988889,2006
2453922.5,38.67805555,-121.0311111,2006
2453926.5,38.73611111,-120.6761111,2006
2453926.5,38.24388888,-120.9561111,2006
2453959.5,38.66111111,-120.7580556,2006
2453972.5,38.73611111,-120.8619444,2006
2453978.5,38.49194444,-120.935,2006
2453980.5,38.73388888,-120.4469444,2006
2453981.5,38.655,-120.8938889,2006
2453981.5,38.64888888,-120.9011111,2006
2453991.5,38.73611111,-120.8438889,2006
2453992.5,38.22888888,-121.0511111,2006
2453884.5,38.77611111,-120.96,2006
2453889.5,38.80111111,-120.7,2006
2453896.5,38.50388888,-121.1230556,2006
2453897.5,38.50388888,-121.1230556,2006
2453901.5,38.67805555,-120.9538889,2006
2453905.5,38.51805555,-121.1038889,2006
2453906.5,38.605,-121.1780556,2006
2453906.5,38.73611111,-121.0688889,2006
2453907.5,38.27194444,-120.9911111,2006
2453909.5,38.55305555,-121.0119444,2006
2453912.5,38.73305555,-120.5819444,2006
2453930.5,38.41805555,-120.9,2006
2453937.5,38.345,-120.8461111,2006
2453937.5,38.69111111,-120.7130556,2006
2453937.5,38.67611111,-120.6580556,2006
2453949.5,38.73694444,-120.715,2006
2453954.5,38.74611111,-120.64,2006
2453999.5,38.50305555,-121.1411111,2006
2454026.5,38.60388888,-120.98,2006
2454031.5,38.385,-120.7388889,2006
2454032.5,38.81888888,-120.9211111,2006
2454037.5,38.425,-121.2080556,2006
2454037.5,38.60805555,-120.7788889,2006
2453883.5,38.93,-120.895,2006
2454002.5,38.24388888,-120.9561111,2006
2454016.5,38.85111111,-120.0219444,2006
2453789.5,38.91694444,-120.9569444,2006
2453792.5,38.59,-120.5661111,2006
2453792.5,38.73388888,-120.6761111,2006
2453887.5,38.76305555,-120.6980556,2006
2453888.5,38.35888888,-120.79,2006
2453912.5,38.53194444,-120.7519444,2006
2453912.5,38.41694444,-120.8269444,2006
2453918.5,38.43194444,-120.8269444,2006
2453918.5,38.22805555,-121.1069444,2006
2453941.5,38.24388888,-120.9561111,2006
2453954.5,38.24305555,-121.0311111,2006
2453979.5,38.49111111,-120.8988889,2006
2453992.5,38.22888888,-121.0511111,2006
2454000.5,38.605,-121.16,2006
2454006.5,38.72194444,-121.0688889,2006
2454019.5,38.51,-120.5661111,2006
2454020.5,38.74,-120.6761111,2006
2454033.5,38.69,-121.0430556,2006
2454041.5,38.8,-120.8919444,2006
2454064.5,38.41888888,-120.955,2006
2453920.5,38.46305555,-120.9361111,2006
2453921.5,38.44694444,-120.8988889,2006
2453931.5,38.48888888,-121.0861111,2006
2454032.5,38.77388888,-121.0330556,2006
2453777.5,38.35888888,-120.8269444,2006
2453893.5,38.64888888,-121.0311111,2006
2453903.5,38.33194444,-120.9,2006
2453903.5,38.33194444,-120.9,2006
2453907.5,38.41694444,-120.8080556,2006
2453911.5,38.50611111,-120.935,2006
2453913.5,38.67805555,-120.8830556,2006
2453917.5,38.53305555,-121.1038889,2006
2453919.5,38.34611111,-120.8638889,2006
2453919.5,38.73388888,-120.75,2006
2453919.5,38.73388888,-120.75,2006
2453933.5,38.67694444,-120.7688889,2006
2453936.5,38.22805555,-121.0880556,2006
2453940.5,38.64888888,-121.0311111,2006
2453940.5,38.35888888,-120.7161111,2006
2453947.5,38.64888888,-121.0680556,2006
2453954.5,38.24305555,-121.0519444,2006
2453954.5,38.24305555,-121.0519444,2006
2453970.5,38.70611111,-120.8069444,2006
2453972.5,38.66388888,-120.9938889,2006
2453998.5,38.62,-121.16,2006
2454031.5,38.23611111,-121.0511111,2006
2453909.5,38.635,-120.9388889,2006
2453929.5,38.38694444,-121.1588889,2006
2453937.5,38.67805555,-121.0119444,2006
2453955.5,38.31611111,-120.955,2006
2453961.5,38.69111111,-120.7319444,2006
2454027.5,38.49694444,-121.1019444,2006
2454031.5,38.81805555,-120.92,2006
2453983.5,39.46,-121.5669444,2006
2453863.5,39.545,-121.7169444,2006
2453865.5,39.51805555,-121.55,2006
2453868.5,39.35611111,-121.6788889,2006
2453880.5,39.47888888,-121.52,2006
2453881.5,39.86305555,-121.8161111,2006
2453921.5,39.52388888,-121.5738889,2006
2453925.5,39.32694444,-121.6788889,2006
2453926.5,39.38611111,-121.605,2006
2453927.5,39.34305555,-121.605,2006
2453927.5,39.61805555,-121.6238889,2006
2453928.5,39.69,-121.7030556,2006
2453930.5,39.80611111,-121.7230556,2006
2453942.5,39.52805555,-121.5411111,2006
2453941.5,39.35805555,-121.53,2006
2453957.5,39.47305555,-121.66,2006
2453957.5,39.505,-121.455,2006
2453957.5,39.46111111,-121.455,2006
2453957.5,39.48694444,-121.6788889,2006
2453958.5,39.71888888,-121.7030556,2006
2453971.5,39.575,-121.5869444,2006
2453977.5,39.74888888,-121.6269444,2006
2453983.5,39.44611111,-121.5488889,2006
2454001.5,39.44694444,-121.4180556,2006
2454001.5,39.44611111,-121.5488889,2006
2454004.5,39.46,-121.5488889,2006
2454008.5,39.76111111,-121.8911111,2006
2454009.5,39.81888888,-121.5919444,2006
2454009.5,39.73111111,-121.6811111,2006
2454011.5,39.44111111,-121.6561111,2006
2454018.5,39.675,-121.3788889,2006
2454023.5,39.695,-121.8930556,2006
2454026.5,39.81111111,-121.5969444,2006
2454026.5,39.845,-121.6,2006
2454033.5,39.47888888,-121.5180556,2006
2454033.5,39.55111111,-121.8011111,2006
2454034.5,39.78194444,-121.5669444,2006
2454036.5,39.49611111,-121.5380556,2006
2453907.5,39.43111111,-121.5680556,2006
2453908.5,39.44,-121.5588889,2006
2453911.5,39.36888888,-121.5369444,2006
2453911.5,39.81111111,-121.4288889,2006
2453915.5,39.35611111,-121.6788889,2006
2453916.5,39.44611111,-121.53,2006
2453988.5,39.44388888,-121.6419444,2006
2453988.5,39.44388888,-121.6419444,2006
2453992.5,39.60611111,-121.4188889,2006
2453995.5,39.60305555,-121.6788889,2006
2453995.5,39.41694444,-121.455,2006
2453996.5,39.49111111,-121.5038889,2006
2453997.5,39.36111111,-121.7080556,2006
2454069.5,39.42194444,-121.4719444,2006
2453953.5,39.94,-121.7619444,2006
2453954.5,39.575,-121.605,2006
2453908.5,39.95111111,-121.57,2006
2453953.5,39.55194444,-121.6811111,2006
2453782.5,39.49194444,-121.3769444,2006
2453943.5,39.46194444,-121.38,2006
2453984.5,39.34388888,-121.5380556,2006
2453780.5,39.92194444,-121.7388889,2006
2453782.5,39.63388888,-121.44,2006
2453792.5,39.80694444,-121.7038889,2006
2453792.5,39.80694444,-121.7038889,2006
2453870.5,39.60305555,-121.7911111,2006
2453885.5,39.51888888,-121.4738889,2006
2453915.5,39.86194444,-121.8919444,2006
2453934.5,39.37,-121.7161111,2006
2453963.5,39.66,-121.7961111,2006
2453969.5,39.74694444,-121.9280556,2006
2453974.5,39.37,-121.79,2006
2453982.5,39.60305555,-121.6788889,2006
2453987.5,39.4,-121.6969444,2006
2454010.5,39.415,-121.7030556,2006
2454016.5,39.37888888,-121.595,2006
2454018.5,39.34805555,-121.725,2006
2454027.5,39.49388888,-121.7330556,2006
2454032.5,39.46388888,-121.5261111,2006
2454037.5,39.34194444,-121.7088889,2006
2454040.5,39.40694444,-121.6738889,2006
2454040.5,39.48388888,-121.505,2006
2454074.5,39.845,-121.5869444,2006
2453906.5,39.47888888,-121.52,2006
2453906.5,39.50388888,-121.5119444,2006
2453911.5,39.44694444,-121.3988889,2006
2453911.5,39.44694444,-121.3988889,2006
2453911.5,39.44694444,-121.3988889,2006
2453911.5,39.44694444,-121.38,2006
2453911.5,39.44694444,-121.38,2006
2453927.5,39.41805555,-121.3619444,2006
2453928.5,39.69305555,-121.61,2006
2453964.5,39.72,-121.4961111,2006
2453857.5,39.44611111,-121.5488889,2006
2453857.5,39.44611111,-121.5488889,2006
2453997.5,39.40305555,-121.455,2006
2454004.5,39.46,-121.5488889,2006
2453882.5,39.51805555,-121.55,2006
2453921.5,39.385,-121.7161111,2006
2453921.5,39.475,-121.5669444,2006
2453926.5,39.81888888,-121.8538889,2006
2453927.5,39.47611111,-121.455,2006
2453927.5,39.58888888,-121.6611111,2006
2453930.5,39.46,-121.5488889,2006
2453932.5,39.53388888,-121.4369444,2006
2453938.5,39.66111111,-121.74,2006
2453943.5,39.64194444,-121.3680556,2006
2453943.5,39.415,-121.605,2006
2453984.5,39.34388888,-121.53,2006
2453994.5,39.61805555,-121.5880556,2006
2453997.5,39.35611111,-121.6969444,2006
2453997.5,39.81888888,-121.8538889,2006
2453999.5,39.95111111,-121.57,2006
2454001.5,39.49,-121.455,2006
2454001.5,39.47611111,-121.3811111,2006
2454004.5,39.84888888,-121.4080556,2006
2454004.5,39.50388888,-121.4738889,2006
2454005.5,39.76194444,-121.8719444,2006
2453884.5,39.43194444,-121.455,2006
2453894.5,39.43111111,-121.5419444,2006
2453894.5,39.43111111,-121.5488889,2006
2453898.5,39.66,-121.7769444,2006
2453903.5,39.52,-121.305,2006
2453905.5,39.83611111,-121.6080556,2006
2453908.5,39.66,-121.89,2006
2453911.5,39.95111111,-121.4580556,2006
2453913.5,39.66194444,-121.7219444,2006
2453943.5,39.63388888,-121.3661111,2006
2453949.5,39.43111111,-121.5119444,2006
2453954.5,39.38611111,-121.605,2006
2453959.5,39.775,-121.9661111,2006
2453960.5,39.69111111,-121.6461111,2006
2453971.5,39.60305555,-121.6788889,2006
2453977.5,39.37388888,-121.4738889,2006
2453981.5,39.66194444,-121.6461111,2006
2453983.5,39.53305555,-121.5119444,2006
2454007.5,39.95111111,-121.57,2006
2454008.5,39.51888888,-121.5311111,2006
2454022.5,39.70305555,-121.7580556,2006
2454023.5,39.715,-121.805,2006
2454028.5,39.34888888,-121.7811111,2006
2454032.5,39.78694444,-121.8711111,2006
2454034.5,39.60611111,-121.6688889,2006
2454062.5,39.50111111,-121.6938889,2006
2454070.5,39.40111111,-121.605,2006
2453951.5,39.43805555,-121.5019444,2006
2453960.5,39.35111111,-121.665,2006
2453994.5,39.70805555,-121.7869444,2006
2453996.5,39.68111111,-121.535,2006
2454021.5,39.83888888,-121.5980556,2006
2454031.5,39.37388888,-121.4738889,2006
2454046.5,39.53111111,-121.54,2006
2453884.5,39.43111111,-121.5488889,2006
2453893.5,39.43111111,-121.5488889,2006
2453898.5,39.47611111,-121.3430556,2006
2453907.5,39.71888888,-121.6180556,2006
2453908.5,39.66611111,-121.7780556,2006
2453912.5,39.37305555,-121.53,2006
2453921.5,39.46611111,-121.5680556,2006
2453926.5,39.405,-121.71,2006
2453907.5,39.71888888,-121.6269444,2006
2453912.5,39.45888888,-121.585,2006
2453920.5,39.74805555,-121.7411111,2006
2453948.5,39.77694444,-121.7230556,2006
2453954.5,39.44611111,-121.5488889,2006
2453961.5,39.69694444,-121.6061111,2006
2453965.5,39.47194444,-121.6980556,2006
2453971.5,39.81111111,-121.4288889,2006
2453971.5,39.59,-121.6380556,2006
2453787.5,39.73388888,-121.4961111,2006
2453982.5,39.44611111,-121.5488889,2006
2453988.5,39.51888888,-121.5311111,2006
2453996.5,39.49,-121.4930556,2006
2454016.5,39.385,-121.54,2006
2454016.5,39.41694444,-121.54,2006
2454016.5,39.41694444,-121.54,2006
2454030.5,39.75,-121.5280556,2006
2454040.5,39.80111111,-121.5988889,2006
2454054.5,39.84694444,-121.6088889,2006
2454074.5,39.82,-121.595,2006
2453779.5,39.67611111,-121.7588889,2006
2453870.5,39.64694444,-121.665,2006
2453961.5,39.41694444,-121.53,2006
2453973.5,39.37194444,-121.605,2006
2453976.5,39.43,-121.605,2006
2453983.5,39.46,-121.5669444,2006
2453993.5,39.37194444,-121.5488889,2006
2454001.5,39.54805555,-121.4369444,2006
2454001.5,39.54805555,-121.4369444,2006
2454009.5,39.45805555,-121.5188889,2006
2454016.5,39.41694444,-121.54,2006
2453933.5,39.79111111,-121.7788889,2006
2453942.5,39.415,-121.605,2006
2453946.5,39.47194444,-121.6980556,2006
2453941.5,39.56,-121.605,2006
2453934.5,39.37,-121.7161111,2006
2453939.5,39.895,-121.7611111,2006
2453941.5,39.895,-121.7611111,2006
2453941.5,39.895,-121.7611111,2006
2453966.5,41.09694444,-121.315,2006
2454016.5,41.545,-120.4638889,2006
2454033.5,39.65,-121.1280556,2006
2453899.5,41.39194444,-120.8230556,2006
2453911.5,40.81,-121.1219444,2006
2453913.5,41.39305555,-121.1480556,2006
2453913.5,40.27194444,-120.7080556,2006
2453913.5,40.83888888,-120.9880556,2006
2453913.5,40.86805555,-120.8738889,2006
2453913.5,40.83888888,-121.0069444,2006
2453916.5,41.23388888,-121.2669444,2006
2453919.5,40.825,-121.2361111,2006
2453920.5,40.3,-121.1269444,2006
2453923.5,40.92694444,-120.8838889,2006
2453912.5,40.345,-120.8619444,2006
2453912.5,41.37805555,-120.8038889,2006
2453912.5,41.07388888,-121.0761111,2006
2453912.5,41.31611111,-123.2511111,2006
2453913.5,41.30611111,-120.7919444,2006
2453913.5,40.38805555,-120.8230556,2006
2453913.5,41.17694444,-120.6569444,2006
2453913.5,41.43805555,-121.3019444,2006
2453913.5,41.335,-120.7730556,2006
2453914.5,41.37805555,-120.765,2006
2453914.5,41.39388888,-121.2830556,2006
2453915.5,40.83805555,-120.8738889,2006
2453915.5,40.80888888,-120.855,2006
2453924.5,41.24694444,-121.4561111,2006
2453954.5,41.39194444,-120.8230556,2006
2454013.5,41.34888888,-120.765,2006
2454013.5,41.335,-120.7730556,2006
2454013.5,41.33388888,-120.7538889,2006
2453940.5,41.32,-121.36,2006
2453952.5,40.86694444,-120.8361111,2006
2453953.5,41.49388888,-120.4761111,2006
2453953.5,41.46388888,-120.3588889,2006
2453990.5,40.315,-121.0511111,2006
2454002.5,40.31388888,-121.2419444,2006
2453840.5,40.285,-120.5211111,2006
2453857.5,40.285,-120.5211111,2006
2453886.5,41.14611111,-121.3230556,2006
2453952.5,40.43194444,-120.7480556,2006
2454016.5,40.365,-120.4430556,2006
2453905.5,40.795,-121.1030556,2006
2453924.5,40.18388888,-121.0330556,2006
2453925.5,41.59611111,-120.535,2006
2453931.5,40.315,-120.5969444,2006
2453951.5,40.35805555,-120.5030556,2006
2453978.5,41.43694444,-121.1861111,2006
2454088.5,40.47388888,-120.5780556,2006
2454037.5,40.30611111,-121.2338889,2006
2454001.5,40.25611111,-121.1461111,2006
2453939.5,41.59611111,-120.535,2006
2454028.5,40.35388888,-121.2230556,2006
2453792.5,39.26111111,-121.0569444,2006
2453870.5,38.98611111,-120.9869444,2006
2453888.5,38.86888888,-121.3,2006
2453934.5,40.29888888,-120.5019444,2006
2453971.5,40.25611111,-120.4638889,2006
2454013.5,40.29888888,-121.0511111,2006
2453901.5,39.005,-120.9088889,2006
2453864.5,38.74805555,-121.3461111,2006
2453903.5,38.83194444,-121.4419444,2006
2453907.5,38.81694444,-121.2938889,2006
2453913.5,38.83194444,-121.3488889,2006
2453918.5,39.265,-121.5738889,2006
2453918.5,39.30111111,-121.5119444,2006
2453920.5,38.83194444,-121.3488889,2006
2453923.5,38.875,-121.3119444,2006
2453924.5,38.84611111,-121.3488889,2006
2453924.5,38.83194444,-121.1638889,2006
2453945.5,38.97805555,-121.145,2006
2453947.5,39.24111111,-120.015,2006
2453949.5,39.18388888,-120.22,2006
2453950.5,39.065,-120.4511111,2006
2453952.5,39.28694444,-121.3988889,2006
2453957.5,38.86111111,-121.2188889,2006
2453883.5,39.16,-121.5630556,2006
2453883.5,39.19888888,-121.5480556,2006
2453888.5,38.86111111,-121.2188889,2006
2453888.5,38.97694444,-121.3680556,2006
2453890.5,39.21611111,-121.2688889,2006
2453892.5,38.84611111,-121.4180556,2006
2453895.5,39.375,-121.325,2006
2453899.5,39.11305555,-121.415,2006
2453899.5,39.135,-121.5869444,2006
2453928.5,38.92,-121.0711111,2006
2453928.5,38.99305555,-121.1080556,2006
2453928.5,39.31,-120.6711111,2006
2453929.5,38.67805555,-121.2719444,2006
2453934.5,38.72194444,-121.3830556,2006
2453934.5,38.73611111,-121.3830556,2006
2453962.5,38.83194444,-121.4419444,2006
2453964.5,39.14194444,-121.5761111,2006
2453967.5,38.935,-120.9988889,2006
2453968.5,39.14194444,-121.5761111,2006
2453972.5,39.14194444,-121.5761111,2006
2453981.5,39.40388888,-121.25,2006
2453982.5,39.41805555,-121.3430556,2006
2453983.5,38.93388888,-121.1261111,2006
2453986.5,38.73611111,-121.365,2006
2453987.5,39.06388888,-121.2011111,2006
2453998.5,39.36111111,-121.325,2006
2453998.5,38.87611111,-121.1269444,2006
2454004.5,39.28694444,-121.6630556,2006
2454007.5,38.81694444,-121.3488889,2006
2454040.5,38.75194444,-121.3930556,2006
2454044.5,38.85111111,-121.3,2006
2454045.5,39.36888888,-120.075,2006
2454012.5,38.985,-121.2838889,2006
2454020.5,38.95194444,-121.0830556,2006
2454022.5,39.33111111,-120.2888889,2006
2454026.5,39.165,-121.4519444,2006
2454033.5,38.83888888,-121.3488889,2006
2454035.5,38.825,-121.3488889,2006
2454036.5,39.10388888,-120.9511111,2006
2454036.5,39.19194444,-121.5111111,2006
2454037.5,38.74805555,-121.36,2006
2454037.5,38.87194444,-121.2380556,2006
2454039.5,38.75194444,-121.4330556,2006
2454039.5,38.87611111,-121.1530556,2006
2453926.5,39.39,-121.1580556,2006
2453937.5,39.29388888,-120.0580556,2006
2453935.5,39.26611111,-120.9180556,2006
2453936.5,39.16388888,-121.5861111,2006
2453791.5,39.175,-120.9988889,2006
2453889.5,39.16111111,-121.5711111,2006
2453957.5,39.23194444,-120.0130556,2006
2453991.5,39.16611111,-121.46,2006
2453994.5,39.14194444,-121.5761111,2006
2453994.5,39.135,-121.5869444,2006
2453995.5,39.20388888,-120.0980556,2006
2454000.5,39.24305555,-121.5480556,2006
2454001.5,39.16,-121.5630556,2006
2454001.5,39.19888888,-121.5480556,2006
2454006.5,39.07111111,-120.1411111,2006
2454009.5,39.21694444,-121.0411111,2006
2454009.5,39.10111111,-120.9561111,2006
2454032.5,39.21694444,-120.9461111,2006
2453871.5,39.40888888,-120.9730556,2006
2453879.5,39.20805555,-122.7011111,2006
2453882.5,39.28805555,-121.3619444,2006
2453883.5,39.24611111,-121.2138889,2006
2453887.5,38.99194444,-121.145,2006
2453889.5,38.95,-121.035,2006
2453781.5,39.25111111,-120.9530556,2006
2453856.5,38.99305555,-121.1261111,2006
2453857.5,39.09388888,-121.1838889,2006
2453867.5,38.99305555,-121.1080556,2006
2453870.5,39.34611111,-121.3061111,2006
2453892.5,39.065,-121.3488889,2006
2453894.5,39.12305555,-121.13,2006
2453897.5,39.38888888,-121.2119444,2006
2453899.5,38.94888888,-121.1261111,2006
2453909.5,39.18694444,-121.4480556,2006
2453961.5,39.15388888,-121.585,2006
2453961.5,39.15,-121.5688889,2006
2454021.5,39.15611111,-120.9680556,2006
2454031.5,39.22,-121.4830556,2006
2454039.5,39.31111111,-121.4180556,2006
2454044.5,39.10611111,-121.0061111,2006
2454044.5,39.21,-121.1630556,2006
2454044.5,38.84611111,-121.1119444,2006
2454048.5,38.91194444,-121.2369444,2006
2454049.5,39.11888888,-121.04,2006
2453921.5,38.75888888,-121.3680556,2006
2453924.5,38.96305555,-121.3680556,2006
2453925.5,38.875,-121.3119444,2006
2453929.5,38.84694444,-121.22,2006
2453931.5,39.27194444,-121.4361111,2006
2453960.5,39.215,-121.3988889,2006
2453960.5,39.215,-121.3988889,2006
2453960.5,39.215,-121.3988889,2006
2453960.5,39.215,-121.3988889,2006
2453960.5,39.215,-121.3988889,2006
2453960.5,39.215,-121.3988889,2006
2453960.5,39.215,-121.3988889,2006
2453970.5,39.00694444,-121.3680556,2006
2453994.5,39.19888888,-121.5480556,2006
2454003.5,38.81694444,-121.3119444,2006
2453869.5,39.02111111,-121.2938889,2006
2453892.5,38.84611111,-121.4419444,2006
2453900.5,38.84611111,-121.3119444,2006
2453913.5,38.75888888,-121.46,2006
2453914.5,38.93388888,-121.3680556,2006
2453914.5,38.94805555,-121.3869444,2006
2453916.5,38.905,-121.275,2006
2453921.5,38.73611111,-121.3830556,2006
2453921.5,38.73611111,-121.4019444,2006
2454016.5,39.16888888,-121.4388889,2006
2453903.5,39.30194444,-121.38,2006
2453906.5,39.375,-121.2311111,2006
2453908.5,39.22805555,-121.5838889,2006
2453908.5,39.16611111,-121.1830556,2006
2453911.5,38.825,-121.155,2006
2453912.5,38.86111111,-121.3488889,2006
2453921.5,38.86194444,-121.145,2006
2453922.5,38.92,-121.1819444,2006
2453940.5,39.21805555,-121.1769444,2006
2453941.5,38.80388888,-121.1280556,2006
2453944.5,38.97694444,-121.3869444,2006
2453945.5,39.28805555,-121.3430556,2006
2453948.5,39.31611111,-121.4369444,2006
2453950.5,38.94888888,-121.1630556,2006
2453954.5,39.22888888,-121.53,2006
2453955.5,38.96305555,-121.3119444,2006
2453974.5,38.94888888,-121.2188889,2006
2453974.5,39.25805555,-121.3988889,2006
2453978.5,39.02111111,-121.275,2006
2453978.5,38.86194444,-121.1269444,2006
2453982.5,39.12305555,-121.3130556,2006
2453757.5,39.00694444,-120.9988889,2006
2453757.5,39.00694444,-120.9988889,2006
2453867.5,39.19888888,-121.5480556,2006
2453869.5,39.19888888,-121.5288889,2006
2453887.5,38.86805555,-121.4138889,2006
2453888.5,39.135,-121.5869444,2006
2453889.5,39.135,-121.5869444,2006
2453898.5,39.30305555,-121.2511111,2006
2453926.5,38.89111111,-121.09,2006
2453926.5,39.18694444,-120.975,2006
2453930.5,38.905,-121.1630556,2006
2453936.5,39.21388888,-121.4738889,2006
2453936.5,39.08,-121.115,2006
2453963.5,39.375,-121.2130556,2006
2453967.5,39.12194444,-121.1838889,2006
2453972.5,39.135,-121.5869444,2006
2454019.5,39.15305555,-121.135,2006
2454025.5,38.98888888,-121.0538889,2006
2454033.5,38.93111111,-121.1061111,2006
2454035.5,39.22305555,-121.0838889,2006
2454035.5,39.03805555,-121.3869444,2006
2454035.5,38.96305555,-121.28,2006
2453781.5,39.20611111,-120.9938889,2006
2453961.5,39.25388888,-121.2188889,2006
2454011.5,39.17611111,-120.135,2006
2454014.5,39.34305555,-121.025,2006
2454021.5,38.89694444,-121.4519444,2006
2454033.5,39.22111111,-121.0788889,2006
2454076.5,39.02611111,-121.2738889,2006
2453899.5,38.84611111,-121.3680556,2006
2453900.5,39.135,-121.5869444,2006
2453910.5,39.00305555,-120.8980556,2006
2453916.5,39.12305555,-121.165,2006
2453917.5,38.86111111,-121.405,2006
2453921.5,38.94888888,-121.2,2006
2453922.5,39.00694444,-121.275,2006
2453923.5,38.96388888,-121.1080556,2006
2453927.5,38.89111111,-121.09,2006
2454002.5,39.38888888,-121.3061111,2006
2454012.5,39.17611111,-120.135,2006
2454019.5,39.35194444,-120.2269444,2006
2454020.5,38.97805555,-121.1080556,2006
2454033.5,39.05805555,-120.9430556,2006
2454033.5,39.18111111,-120.8538889,2006
2454038.5,39.46111111,-121.2838889,2006
2454041.5,39.21194444,-120.8011111,2006
2453855.5,39.00694444,-121.1080556,2006
2453862.5,39.24,-120.0580556,2006
2453880.5,39.22888888,-121.455,2006
2453882.5,38.935,-121.0711111,2006
2453884.5,39.13694444,-121.3130556,2006
2453888.5,38.96305555,-121.3680556,2006
2453892.5,38.75888888,-121.405,2006
2453933.5,38.73611111,-121.4019444,2006
2453940.5,39.16388888,-121.5861111,2006
2453961.5,39.13694444,-121.3130556,2006
2453963.5,39.19888888,-121.5480556,2006
2453994.5,39.05888888,-120.7311111,2006
2453783.5,39.00694444,-121.1080556,2006
2453787.5,38.95,-121.0519444,2006
2453878.5,39.095,-121.0769444,2006
2453903.5,38.74694444,-121.4388889,2006
2453909.5,39.05111111,-121.0738889,2006
2453922.5,38.93388888,-121.2380556,2006
2453960.5,39.18305555,-121.3861111,2006
2453974.5,39.135,-121.5869444,2006
2453990.5,38.87611111,-121.1269444,2006
2454012.5,39.20888888,-121.3069444,2006
2454016.5,38.89694444,-121.4238889,2006
2453909.5,39.24388888,-121.3988889,2006
2453911.5,38.96388888,-121.1080556,2006
2453934.5,38.99305555,-121.1080556,2006
2453951.5,38.80388888,-121.11,2006
2453957.5,39.42611111,-120.0388889,2006
2453989.5,39.00694444,-121.145,2006
2454000.5,39.18111111,-121.5861111,2006
2453856.5,40.46694444,-122.4169444,2006
2453884.5,40.45194444,-122.4730556,2006
2453889.5,40.43888888,-122.3980556,2006
2454001.5,40.46694444,-122.3980556,2006
2454047.5,40.47388888,-122.455,2006
2453907.5,40.78694444,-121.9611111,2006
2453912.5,40.87694444,-121.6611111,2006
2453915.5,40.51305555,-122.3430556,2006
2453919.5,40.62888888,-122.2688889,2006
2453920.5,40.495,-122.515,2006
2453927.5,40.55694444,-122.2669444,2006
2453930.5,40.62888888,-122.2688889,2006
2453930.5,40.51305555,-122.3430556,2006
2453935.5,40.55888888,-122.28,2006
2453942.5,40.41111111,-122.34,2006
2453943.5,40.43888888,-122.3980556,2006
2453947.5,40.49805555,-121.87,2006
2453961.5,40.46694444,-122.3980556,2006
2453966.5,40.58611111,-122.2861111,2006
2453968.5,40.46694444,-122.6238889,2006
2453976.5,40.48194444,-122.53,2006
2453978.5,40.81888888,-122.8730556,2006
2453860.5,40.86305555,-121.585,2006
2453862.5,40.87694444,-121.68,2006
2453869.5,40.90305555,-121.9380556,2006
2453876.5,40.45305555,-122.3980556,2006
2453878.5,40.49694444,-122.3611111,2006
2453885.5,40.6,-122.2869444,2006
2453902.5,40.87805555,-121.6419444,2006
2453903.5,40.63694444,-122.4030556,2006
2454003.5,40.585,-122.475,2006
2454004.5,40.55888888,-122.28,2006
2454009.5,40.68805555,-122.3230556,2006
2454011.5,40.58111111,-122.2738889,2006
2454017.5,40.54194444,-122.1730556,2006
2454018.5,40.51694444,-122.3811111,2006
2454029.5,40.88694444,-122.3830556,2006
2454030.5,40.70611111,-122.3369444,2006
2454030.5,40.60194444,-122.1638889,2006
2454030.5,40.36388888,-122.8811111,2006
2454036.5,40.53805555,-122.1738889,2006
2454047.5,40.425,-122.28,2006
2454051.5,40.47805555,-122.4438889,2006
2453940.5,40.59805555,-123.0580556,2006
2453954.5,40.555,-122.6088889,2006
2453954.5,40.81388888,-122.5880556,2006
2454026.5,40.97805555,-121.9411111,2006
2453891.5,40.73111111,-122.2311111,2006
2453896.5,41.03611111,-121.9211111,2006
2453916.5,40.41111111,-122.34,2006
2453929.5,40.68694444,-122.3461111,2006
2453996.5,40.86305555,-121.7388889,2006
2453998.5,40.57111111,-122.2111111,2006
2453999.5,40.78694444,-121.9419444,2006
2454005.5,40.55888888,-122.28,2006
2454008.5,40.58611111,-122.305,2006
2454039.5,40.91694444,-121.555,2006
2453790.5,40.42611111,-122.2461111,2006
2453821.5,41.10611111,-121.5619444,2006
2453868.5,40.52194444,-121.6788889,2006
